Gene,CL14wt_minus,CL14wt_IAA,d6869_minus,d6869_IAA,d73_minus,d73_IAA,73SR_A_minus,73SR_A_IAA,d50_minus,d50_IAA,Variance
2643611541,-1.07310252557733,-0.747279188036302,-0.51713921004904,0.498643428919205,0.0679340098721137,0.268795632353284,0.379564709333175,0.514562635001263,0.361565219957669,0.604156130085068,0.354966965689216
2643611542,-0.0207224837139859,-0.0761651281606609,-0.176942185071564,0.131353730668077,0.0449306362133856,0.0244895500111545,-0.020214847644293,0.00537379653400076,-0.00138755420481237,0.0961919799400241,0.00745543959393499
2643611543,0.144369196978416,-0.00161753098862683,-0.0695171628601561,0.0894987378714089,-0.0911681090949289,0.240547134643396,-0.406652852704341,0.121185593970708,-0.274937791683985,0.200169718208639,0.0439268780882269
2643611544,-1.27974792532116,-1.40792985652816,-0.394624011471298,0.243641352632416,-0.0342703717659051,0.232655557613913,0.75389812712733,1.61422552246208,0.81368574878992,-0.114951501765416,0.857955668138759
2643611545,-0.20708810434511,-0.0349647046218224,-0.0848658302927724,0.00115273161183597,-0.144961695652832,-0.0299135207310256,-0.239398536007806,0.693399371713078,0.0243110666462044,0.0913585897952898,0.0688661695178288
2643611546,-0.0885044204436491,-0.123042543901258,-0.167993970449628,-0.00812669628912902,-0.0805476314203641,0.210597427122051,0.417001138474616,-0.335116145271544,0.227968566364183,-0.0227342507040576,0.0489657749564297
2643611547,-0.817585114386293,-0.906963546095642,-0.441137248586211,0.287601866374531,-0.263745049514387,0.360279958350507,0.28294927671823,1.41849652750875,0.154552643749079,0.198079057343523,0.457288405716629
2643611548,-0.0818955884203822,0.184729173870398,-0.154514268871072,0.0193797561084989,-0.226620314835528,-0.0931162555684673,-0.127619751936852,0.16571046738637,0.13533062772516,0.205914684015334,0.0254996520520784
2643611549,-0.0113443755077594,0.153153225850359,-0.245103863884745,-0.130784787916929,-0.226916757428307,0.12196724979357,0.0105742497016248,0.248174946924578,-0.0456995463914662,0.129761117361658,0.027528886702665
2643611550,-0.827679237220624,-1.09615526450796,-0.575121959948987,0.376203035524506,0.0506315751154371,0.283277467244276,0.628492086318485,0.314178621974039,0.798260533657843,0.32380622091653,0.4077646793886
2643611551,-1.6886642788826,-2.38840891276174,-0.596666233961326,1.06358961769786,-0.194642686650149,0.52577153961008,1.44202397019915,0.172184037014005,1.61541457512004,0.612286465575552,1.71327714182637
2643611552,-2.07658673145929,-1.0673339102629,-0.905968665144222,1.45638640286191,-0.545905881982043,0.367959780369284,0.594531354342414,1.68991691093912,0.754272435106643,0.424923882382184,1.41528030839309
2643611553,-0.118018842043229,0.374502277194268,0.0654361180902289,-0.108772739632147,-0.00601911996464732,0.00348808876033443,0.0244459576664321,-0.286638960015756,-0.138812532031994,0.229729365990919,0.0361101591196504
2643611554,-0.138933045593986,-0.308361309303624,-0.0638045939349553,0.687823954886589,-0.431251708264174,-0.193996804961801,0.249459134306846,-0.0461210854278843,0.163225195458507,0.12827127803248,0.102490359107834
2643611555,0.177079271148466,0.101409322449712,-0.00107813123431052,0.0521408216945067,0.0230481758857852,-0.0143679866095553,-0.159528625686661,-0.22813734954824,-0.227901588048529,0.218309666232669,0.0246493632292614
2643611556,-0.410099080015811,-0.584572437446626,-0.248699143475858,0.605011299640035,-0.0631238760223318,-0.158971066273745,0.792632452841698,-0.994482505368243,0.662336256656799,0.536667792802687,0.367683018358384
2643611557,0.104197828222281,0.14721914484345,-0.16607138253799,-0.169129982996182,0.13030267376264,0.174083491921799,-0.0323004499900111,-0.153283989149995,-0.315622880266059,0.245872936782641,0.0356099040870729
2643611558,0.115877455832716,0.277119661289306,-0.226411005060842,0.0966402454176407,-0.078017207569997,0.178272083117581,-0.288038954961596,-0.131720771537242,-0.211932508682107,0.229585183543629,0.042942682507662
2643611559,0.139897431585763,0.0620847628759646,-0.0415215938377385,-0.00392905102526608,-0.119568773623009,0.0344240911700512,0.142452608286221,-0.201331785599034,-0.0925753715052281,0.0334352044770251,0.0123272095595439
2643611560,0.191885374973778,0.202816272524718,-0.107616571501425,-0.118941523633744,-0.0462684692403276,-0.17083870979565,0.121316141059113,-0.246728309851311,0.0415611702110752,0.0688528335958492,0.0240734314993348
2643611561,-0.024140099173648,-0.206971836158716,0.0291138603581527,0.238687997336128,-0.0924248126606019,0.0111501887024594,-0.0265668668511498,-0.36323373443769,0.350747309745155,0.0916846928644641,0.0415526847223404
2643611562,-0.165583809384566,0.0658199295997794,0.0152541747477315,0.0181262930508247,0.222877566474868,-0.275357088190943,0.213991810957932,-0.388783570204303,0.342247253977098,0.00660204209976515,0.0524027482306378
2643611563,0.00740307154271602,0.233380083565007,-0.125797353626217,-0.361933510391025,0.0612946626609669,0.0676167557314091,-0.0846325970510001,0.0491446399481636,-0.11346418479477,0.264520741900515,0.0335659530687881
2643611564,0.0469521671523985,0.317403897283618,-0.0940934594794867,-0.300861584593125,0.00892993898378129,0.259263232380323,-0.102469271811675,0.0189683107965661,-0.168577099905101,-0.00116685319143528,0.0343192259793498
2643611565,0.240515347113007,-0.433534878368318,0.00457204393759536,0.813380000166181,-0.284637839267782,-0.166796215403381,-0.101923651819548,-0.751934724342846,0.441640235223902,0.158547900390189,0.201286974591271
2643611566,0.200248351178252,-0.065420017675027,-0.274582355138434,-0.212355882206677,0.106465681821053,-0.15621196324094,0.257874371886371,-0.0839300207954,0.0201677265112984,0.140994657266753,0.0326656568791891
2643611567,0.157339856193626,0.158072987068681,0.0147545130464331,0.0791428068402441,0.0873846022568425,0.0467851653594267,-0.473442384082269,-0.0567393963384261,-0.155550977062247,0.0898062079864808,0.03615581626062
2643611568,0.0559292773862055,0.00747638646627517,-0.0417759900888228,-0.0813747263386168,-0.0182904964394102,0.0622011012879137,0.0661834061055687,0.14030130178255,-0.275113711531555,0.0658203589078313,0.0133115994527703
2643611569,-0.198893076102593,-0.287891600863573,-0.145636556024684,1.17972123255416,-0.283301795952335,0.0174830648343853,0.16704366494205,-0.937571918519945,0.261019654217244,0.294325022949489,0.297469046302715
2643611570,0.188290654890219,0.291347474940632,-0.224660957707349,-0.0606206651001031,0.137948207812315,0.138042324037801,-0.310752450496107,0.0202988000767187,-0.344156455892431,0.101499515808235,0.0486556158185702
2643611571,0.127260158284196,0.151198217350358,0.0371653999700712,-0.0646807567143982,0.137629270304053,0.0483399994912569,-0.116069583098689,-0.241077192778344,-0.323367325107095,0.201181759537189,0.0313722699871253
2643611572,0.262885789411864,0.202246449637888,-0.0174938735201007,0.0741990636132795,0.0390624533902777,-0.0282671537452928,-0.373150409267637,0.0617053647076607,-0.388930729326134,0.0801144486275801,0.0464572609483124
2643611573,0.163382125870845,0.178674978416514,-0.0584107576242676,0.110844019211696,0.0339115545171177,-0.0388462930594085,-0.268307460172759,-0.0703540177909794,-0.177131697232325,0.0717768392399449,0.0211272494580755
2643611574,0.108821164650778,0.328086698715276,0.0632493029917613,-0.0477503757046369,0.12129556103019,0.200860396915962,-0.321061940272069,-0.147567764327222,-0.40044630982834,0.0582395442780378,0.0521439489420802
2643611575,0.185986129724752,0.225472468744554,0.0582167593853692,-0.00644453014619669,-0.102971878519591,0.0968340781980365,-0.103244022030089,-0.321712273887297,-0.2092271382456,0.11509503020114,0.0310706753398528
2643611576,-0.191521251565403,-0.09609013759169,0.0336802485468818,0.382036870626161,-0.0373681566660569,-0.043417268636708,0.0895250856292768,-0.601448964397407,0.430503054885656,0.0979409363577635,0.084506113053061
2643611577,0.0290325749180509,-0.0342280898927143,0.0708324952401735,0.277421406520611,-0.0812148997986633,0.00739270647811452,-0.0498531479604066,-0.839733675712307,0.321519182093376,0.289153923141078,0.109473115171117
2643611578,0.059603448112781,-0.0125081475824729,0.0370614172370833,0.0736716561639579,-0.0529581340296594,-0.0240342114885707,-0.0462992297302049,-0.423849399017584,0.281611328939422,0.0878334553576504,0.0314071565345643
2643611579,0.0639846239215127,-0.0376561671667552,0.0114437571213107,0.178789734092708,-0.0716769109763054,-0.0127535062513437,0.0508812275640924,-0.758740560234012,0.599620603304153,-0.0452210093492056,0.10919215939082
2643611580,-0.636138808782811,-0.679269906656467,-0.0695148616364728,0.925216795384491,0.0421607898602006,0.259272793535603,0.586503069213708,-2.53444025007927,1.65176260402583,0.666494044729463,1.30348326881557
2643611581,-0.659505524954298,-0.825027063091119,-0.172358110788917,0.539759625816091,-0.0945654755460487,0.012062488377321,0.576765992831317,-0.648615546084805,1.24357214291195,0.247746645513268,0.422459062085354
2643611582,-0.280575334593209,-0.0627334044237283,0.00394126298167929,0.413963795717351,-0.197768117581024,-0.0397885104565156,0.150855139503121,-0.289890914041965,0.364433746968747,0.0310874474566167,0.0593814017617924
2643611583,-0.350395333758526,-0.570189785092671,0.0963276505533678,0.363011314660646,-0.189289546966751,0.101361351945357,0.158145682232703,0.0367049036069765,0.493905118198581,-0.0227829107935037,0.10050095710383
2643611584,-0.274934362296213,-0.442447107869125,-0.147324019996377,0.643364985734127,-0.139968745151309,0.230680385366888,0.167979498979172,-0.131052227589727,0.447333035115619,-0.261986654860981,0.121452409082219
2643611585,-0.207126711713318,-0.446368141384085,-0.0713567150190357,0.0682591164356676,0.0123477905626341,0.122477177613877,0.378090045985002,-0.189559956865271,0.515007647548701,-0.112728015926399,0.0803776740829504
2643611586,-0.129638774576978,-0.31072804004886,-0.00463918171914912,0.434566732300411,0.0315088825076817,0.049001541733352,0.148616532711185,-0.347888259584019,0.33827195413281,-0.165858462597439,0.065609464241873
2643611587,0.160577425867883,0.210247727668568,-0.00508298120338768,-0.0352529309796144,0.0149072927635266,0.0294858548934703,-0.0346827909508214,-0.264291322690486,-0.184828267943877,0.0553941839521152,0.0200384186456293
2643611588,-0.486039131983078,-0.717087220520752,-0.261932399366385,0.389910924854865,-0.0641701509695499,0.00327140455225816,0.494616256664067,-0.0149178179437038,0.592109498101669,0.22625168060497,0.179915797988908
2643611589,-0.57893527406463,-0.75940823513873,-0.316169702070971,0.993982936478526,0.0574982848882968,0.0945647103870773,0.256403526810314,-0.130877928354503,0.6273938192213,-0.051473713468478,0.276389010657062
2643611590,0.123659133060547,0.140804801788039,0.140051331188421,-0.165032151148679,0.0326490201116017,0.169962228004593,-0.24617819979993,-0.0833100134271116,-0.248968552722227,0.0951426919245636,0.0278147230162612
2643611591,0.121749610067103,0.252375673202681,-0.0335133041161827,-0.252668112823953,-0.0675329605779318,-0.00980858521059425,-0.197819283230051,0.152114630684718,-0.071240637516062,0.0657597661645717,0.0244048754668118
2643611592,-0.00302829478960653,-0.142403141172631,0.0976678561833205,0.075425603208456,0.0263282533147547,-0.324109689579578,0.15436718429628,0.356798252121225,-0.156025723607704,-0.0840108683779756,0.0359768995088871
2643611593,0.0906248003963932,-0.0397627664396071,0.14384420137262,-0.285504969161316,0.129002107560002,-0.25802360464755,0.170593441918033,-0.0973064962847593,0.276471139251887,-0.160146120764495,0.0373087101753218
2643611594,0.151417994807072,0.188681694235231,0.0706112914890677,-0.284474621289005,0.0840027885881624,0.16319383906025,-0.160530110690615,-0.149111342804891,-0.414376131101119,0.300111932770163,0.0541836403722424
2643611595,-0.00522255037930996,0.2884233336212,-0.0346638063470997,-0.0883005561204344,0.0893422751102776,0.0300220120927734,-0.110833315316529,-0.100792699691832,-0.217044882023493,0.150811039180887,0.021488062757108
2643611596,0.224548439135833,0.269743984568979,0.0735413038870873,-0.081907880661289,0.0233838491530417,-0.0353023453113952,-0.409841405619345,-0.122641058895452,-0.116430142983748,0.100055777014339,0.038123533593545
2643611597,0.0308571706961307,0.0927787237197902,-0.00478081885125962,0.105495167000832,-0.0851065568806124,0.0582561624557947,-0.249737003288278,0.194435383874225,-0.234315864517936,0.0818319122259409,0.0214569494957952
2643611598,0.0408158061296904,0.124872185256327,0.00782946270151896,0.127717467816867,0.00624997155534264,0.109500798520863,-0.194535073811271,0.119339081591537,-0.360916496579915,0.00552152810914031,0.0253355486171093
2643611599,0.0282877503489578,0.0658154923789874,-0.015884470130473,0.0746903614589313,-0.00221173125789124,0.0936088200882234,-0.196438154763709,0.0491278388640849,-0.157074255643754,0.0506490985403267,0.0097734000431322
2643611600,-0.203013244434844,-0.421366744917855,0.146389018914212,0.42472900195207,0.000627367329409267,0.0720423834654881,-0.344997150115653,-0.687680792682046,0.496976461605627,0.583964780361867,0.178361079608852
2643611601,-0.013244990017145,-0.104715481839432,0.088872188539827,0.0311907579621895,-0.0341672826735699,0.055524543444965,-0.0936328725325447,-0.0233711523810533,0.03108345726063,0.066875828908513,0.0043346892750919
2643611602,-0.0718633213837125,-0.147282101936014,-0.0158293390911502,0.00942685121320341,-0.0121703984662638,-0.0201442521059683,0.0452057102126927,0.179083631200104,0.176016112715669,-0.118488451897326,0.0118697782610013
2643611603,-0.196035543955529,-0.224601943183736,0.0515121620861555,0.34130343828744,0.00827682608391574,0.12129932178575,0.107955092101158,-0.173505481360088,0.143502247644834,-0.11436093817139,0.0330891458311273
2643611604,-0.306758276399358,-0.26386619085553,-0.0600075157964272,0.473396072154041,0.0853706960006366,-0.266746487221929,0.360024550593041,-0.340709429972755,0.300791628781977,0.120757711516088,0.0910650725499664
2643611605,-0.0298816314667496,-0.159168747277642,0.0970997832030577,0.0567771020132891,-0.124528110508787,0.177738198325115,-0.0792222818195182,-0.012978152728959,0.0593557967507534,0.0247685873316863,0.0107276668154279
2643611606,0.216603431447683,0.110217870619581,0.145756910966142,-0.221815071185833,-0.0883309711718635,0.180104015351076,-0.292559555880357,0.0438778342694629,-0.303316589540132,0.137260981308346,0.0408431592524872
2643611607,0.0482945194052946,0.0802374064224554,0.0434085873124929,-0.100976942570446,-0.0567078504547463,0.184447531345688,-0.0751816249172134,0.0842701116168927,-0.339956517722262,0.11606660642675,0.0222063807654005
2643611608,0.0679686043899754,0.0525018876200705,0.0344403381576169,-0.132570914656551,0.125523580134602,0.115064718164266,-0.119898922751921,0.153462516480183,-0.235065402716412,-0.0840826062851499,0.0172593573062962
2643611609,-0.022342939551852,0.0612826084618104,0.104100223923956,-0.0190632740131692,0.162558952421539,0.124089973870811,-0.411610522030284,0.0285714535388747,-0.311378236797784,0.291239406693379,0.0454766184593753
2643611610,0.00156746251732587,0.208195838609495,0.143468093614315,-0.15853299488242,0.0493647603846762,0.151486962766333,-0.249443446702307,0.0391162848357081,-0.172918144061773,-0.0128273045871333,0.0231406957546966
2643611611,0.0404224854122703,0.219376133079938,0.200124964285335,-0.137041399069196,-0.111324459165098,0.00857428397807366,0.352962060832543,-0.214827887268982,-0.492402117192616,0.120661773303643,0.0609767839799698
2643611612,-0.0484738976527272,0.203678946931027,0.293333879957585,-0.0137090819914505,0.0996913947378051,0.0910282784428442,-0.202229287604395,-0.0365165687609187,-0.568026023608156,0.197380325432636,0.0613454056482803
2643611613,0.0547325261997513,0.199783958581814,0.229118825376261,-0.10442654461843,0.0726404395935312,-0.0887436618701939,-0.00418465624746212,-0.172449837338811,-0.195608590276881,-0.00910663479950102,0.0208367237800013
2643611614,-0.00771439148291919,0.193798097990695,0.0382443498264748,0.267608499343581,-0.0423684592428358,-0.0265855298937613,-0.201055658704643,-0.229343948682655,-0.151384655118875,0.161373159792581,0.0283528893924968
2643611615,0.0582425022701576,0.0645615109745137,0.0752535491365816,-0.356539562464551,0.140663779600437,0.140427577565064,0.107984222356263,-0.039542632627518,-0.271106186542613,0.0606410723082806,0.030023618064227
2643611616,0.0979269037086148,0.0558272035105531,0.0297256979576979,-0.059342534457528,0.00988461053238746,0.152771401323226,-0.325057167420151,0.0418676821880973,-0.0801041319939877,0.0438580334148835,0.0173552252446518
2643611617,0.0703410675774259,0.378267755310992,0.0511996347136578,-0.0639541164529547,-0.0371853546531996,-0.0180121620961626,-0.0213340269126272,-0.198209121723261,-0.169313020326128,-0.0152476779635521,0.0250043879526022
2643611618,-0.0190285275096151,0.212040922790942,0.205827534970439,-0.113669070733001,-0.0178956379243533,-0.0436072175542742,-0.0583747365129087,-0.156684416107974,-0.0908233593634176,0.0885573504473681,0.0163195325270374
2643611619,0.115104436068764,0.311902290832014,-0.0030649831145458,-0.0805962948326287,0.070990169777696,0.0788103227215616,-0.0733727207880452,-0.13440446248208,-0.266749298948742,-0.0569876045902422,0.0251101753403842
2643611620,-0.449586653913432,-0.696368118023238,0.216282404871183,0.623734262736622,-0.0865299289694133,-0.153951100631003,0.409805424733555,-0.634297111636068,0.915742651704348,0.00503038709858868,0.284522771868441
